Data,Máxima,Mínima,Previsão
2021.12.31 11:45:00,1.13357,1.13248,1.133155
2021.12.31 12:00:00,1.13357,1.1318,1.1329257
2021.12.31 12:15:00,1.13343,1.1318,1.1330911
2021.12.31 12:30:00,1.13343,1.1318,1.133205
2021.12.31 12:45:00,1.13337,1.1318,1.1328675
2021.12.31 13:00:00,1.13337,1.1317,1.1323593
2021.12.31 13:15:00,1.13337,1.13114,1.1328605
2021.12.31 13:30:00,1.13337,1.13114,1.1329923
2021.12.31 13:45:00,1.13336,1.13114,1.1328795
2021.12.31 14:00:00,1.13342,1.13114,1.1321588
2021.12.31 14:15:00,1.13342,1.13171,1.1316613
2021.12.31 14:30:00,1.13342,1.13185,1.1323617
2021.12.31 14:45:00,1.1335,1.13185,1.1330075
2021.12.31 15:00:00,1.13527,1.13185,1.13276
2021.12.31 15:15:00,1.13527,1.13185,1.1325481
2021.12.31 15:30:00,1.13527,1.13229,1.1325675
2021.12.31 15:45:00,1.13527,1.13314,1.1329476
2021.12.31 16:00:00,1.13523,1.13376,1.1341707
2021.12.31 16:15:00,1.13522,1.13374,1.13438
2021.12.31 16:30:00,1.13641,1.13374,1.1344727
2021.12.31 16:45:00,1.13704,1.13374,1.1346984
2021.12.31 17:00:00,1.13745,1.13374,1.1345263
2021.12.31 17:15:00,1.1375,1.13459,1.1344295
2021.12.31 17:30:00,1.1376,1.13509,1.1355697
2021.12.31 17:45:00,1.1376,1.13509,1.1365075
2021.12.31 18:00:00,1.13787,1.13583,1.1366212
2021.12.31 18:15:00,1.13799,1.13686,1.136755
2021.12.31 18:30:00,1.13854,1.1369,1.1371835
2021.12.31 18:45:00,1.13854,1.1373,1.137248
2021.12.31 19:00:00,1.13857,1.13767,1.1375704
2021.12.31 19:15:00,1.13857,1.1379,1.137766
2021.12.31 19:30:00,1.13857,1.13679,1.1381054
2021.12.31 19:45:00,1.13857,1.13679,1.1381019
2021.12.31 20:00:00,1.13856,1.13679,1.1383213
2022.01.03 00:15:00,1.13776,1.13679,1.1383406
2022.01.03 00:30:00,1.13776,1.13686,1.1372073
2022.01.03 00:45:00,1.13776,1.13689,1.1370916
2022.01.03 01:00:00,1.13776,1.13687,1.1371382
2022.01.03 01:15:00,1.13753,1.13687,1.1372527
2022.01.03 01:30:00,1.13749,1.13658,1.1371844
2022.01.03 01:45:00,1.13749,1.13602,1.1371136
2022.01.03 02:00:00,1.13749,1.13602,1.1370636
2022.01.03 02:15:00,1.13703,1.13602,1.1370656
2022.01.03 02:30:00,1.13663,1.13593,1.1367211
2022.01.03 02:45:00,1.13645,1.13493,1.1362844
2022.01.03 03:00:00,1.13645,1.13493,1.1361078
2022.01.03 03:15:00,1.13645,1.13483,1.1361564
2022.01.03 03:30:00,1.1361,1.13474,1.1361067
2022.01.03 03:45:00,1.13593,1.13441,1.1356391
2022.01.03 04:00:00,1.13578,1.13417,1.1355821
2022.01.03 04:15:00,1.13502,1.13416,1.1351663
2022.01.03 04:30:00,1.1349,1.13415,1.1348789
2022.01.03 04:45:00,1.13483,1.13403,1.1347097
2022.01.03 05:00:00,1.13492,1.13403,1.1343951
2022.01.03 05:15:00,1.13492,1.13403,1.134324
2022.01.03 05:30:00,1.13492,1.13403,1.1342459
2022.01.03 05:45:00,1.13492,1.13424,1.1343544
2022.01.03 06:00:00,1.13484,1.13379,1.1346227
2022.01.03 06:15:00,1.13484,1.13379,1.1345197
2022.01.03 06:30:00,1.13477,1.13357,1.1346326
2022.01.03 06:45:00,1.13459,1.13352,1.134587
2022.01.03 07:00:00,1.13404,1.13352,1.1341537
2022.01.03 07:15:00,1.13414,1.13352,1.1339146
2022.01.03 07:30:00,1.1342,1.13352,1.133708
2022.01.03 07:45:00,1.13445,1.13364,1.133792
2022.01.03 08:00:00,1.13455,1.13371,1.1337409
2022.01.03 08:15:00,1.13455,1.13373,1.133867
2022.01.03 08:30:00,1.13455,1.13356,1.1339298
2022.01.03 08:45:00,1.13455,1.13342,1.134144
2022.01.03 09:00:00,1.13493,1.13342,1.1342512
2022.01.03 09:15:00,1.13493,1.13342,1.1342311
2022.01.03 09:30:00,1.13493,1.13342,1.1338248
2022.01.03 09:45:00,1.13493,1.13346,1.1337199
2022.01.03 10:00:00,1.13475,1.13346,1.1343008
2022.01.03 10:15:00,1.13555,1.13346,1.1341751
2022.01.03 10:30:00,1.13555,1.13346,1.1338602
2022.01.03 10:45:00,1.13555,1.13349,1.1337583
2022.01.03 11:00:00,1.13555,1.13349,1.1342411
2022.01.03 11:15:00,1.1358,1.13349,1.1350089
2022.01.03 11:30:00,1.13591,1.13349,1.1343985
2022.01.03 11:45:00,1.13591,1.13438,1.1344172
2022.01.03 12:00:00,1.13591,1.13498,1.134852
2022.01.03 12:15:00,1.13591,1.13501,1.135408
2022.01.03 12:30:00,1.13655,1.13501,1.135493
2022.01.03 12:45:00,1.13655,1.13508,1.1352109
2022.01.03 13:00:00,1.13655,1.13508,1.1353713
2022.01.03 13:15:00,1.13655,1.1349,1.1354631
2022.01.03 13:30:00,1.13615,1.13487,1.1359224
2022.01.03 13:45:00,1.13579,1.13462,1.1358191
2022.01.03 14:00:00,1.13587,1.13462,1.1354896
2022.01.03 14:15:00,1.13587,1.13462,1.1353012
2022.01.03 14:30:00,1.13626,1.13462,1.1352113
2022.01.03 14:45:00,1.13635,1.13465,1.1349823
2022.01.03 15:00:00,1.13635,1.13453,1.1353948
2022.01.03 15:15:00,1.13635,1.13368,1.1353822
2022.01.03 15:30:00,1.13635,1.13242,1.1357884
2022.01.03 15:45:00,1.13526,1.13223,1.1353904
2022.01.03 16:00:00,1.13511,1.12995,1.1349769
2022.01.03 16:15:00,1.13383,1.12995,1.1342322
2022.01.03 16:30:00,1.13283,1.12913,1.1330832
2022.01.03 16:45:00,1.13233,1.12913,1.1324905
2022.01.03 17:00:00,1.13085,1.12896,1.1311451
2022.01.03 17:15:00,1.13085,1.12896,1.1304944
2022.01.03 17:30:00,1.13005,1.1288,1.1298903
2022.01.03 17:45:00,1.13005,1.12855,1.1297076
2022.01.03 18:00:00,1.12981,1.12821,1.1293788
2022.01.03 18:15:00,1.12981,1.12819,1.129392
2022.01.03 18:30:00,1.12948,1.1279,1.1292547
2022.01.03 18:45:00,1.12906,1.1279,1.1288997
2022.01.03 19:00:00,1.12891,1.1279,1.1287127
2022.01.03 19:15:00,1.12875,1.1279,1.1284882
2022.01.03 19:30:00,1.12912,1.12791,1.1282104
2022.01.03 19:45:00,1.12956,1.12813,1.1282172
2022.01.03 20:00:00,1.12961,1.12824,1.1283095
2022.01.03 20:15:00,1.12977,1.12856,1.1285264
2022.01.03 20:30:00,1.12978,1.129,1.1288401
2022.01.03 20:45:00,1.12988,1.1293,1.1293002
2022.01.03 21:00:00,1.12988,1.1293,1.1294014
2022.01.03 21:15:00,1.12988,1.12942,1.1295837
2022.01.03 21:30:00,1.12988,1.12942,1.1296473
2022.01.03 21:45:00,1.12996,1.12942,1.1295838
2022.01.03 22:00:00,1.12996,1.12933,1.1296074
2022.01.03 22:15:00,1.12996,1.12933,1.1296041
2022.01.03 22:30:00,1.12996,1.12933,1.1296232
2022.01.03 22:45:00,1.12986,1.12933,1.1296413
2022.01.03 23:00:00,1.12986,1.12939,1.1295168
2022.01.03 23:15:00,1.12986,1.12924,1.1295115
2022.01.03 23:30:00,1.12986,1.12924,1.1295831
2022.01.03 23:45:00,1.12986,1.12924,1.1296976
2022.01.04 00:00:00,1.12963,1.12924,1.1296961
2022.01.04 00:15:00,1.12969,1.12925,1.1294044
2022.01.04 00:30:00,1.12988,1.12931,1.1293445
2022.01.04 00:45:00,1.13015,1.1294,1.1293801
2022.01.04 01:00:00,1.13015,1.12941,1.1294087
2022.01.04 01:15:00,1.13056,1.12949,1.1295581
2022.01.04 01:30:00,1.13061,1.12949,1.1297593
2022.01.04 01:45:00,1.13061,1.12976,1.1297951
2022.01.04 02:00:00,1.13061,1.13009,1.1299423
2022.01.04 02:15:00,1.1308,1.13031,1.1303285
2022.01.04 02:30:00,1.1308,1.13032,1.1303693
2022.01.04 02:45:00,1.1308,1.13027,1.1303734
2022.01.04 03:00:00,1.1308,1.13007,1.1304212
2022.01.04 03:15:00,1.13079,1.13007,1.1306335
2022.01.04 03:30:00,1.13076,1.13007,1.1305599
2022.01.04 03:45:00,1.13087,1.13007,1.1304113
2022.01.04 04:00:00,1.13087,1.12991,1.1304226
2022.01.04 04:15:00,1.13087,1.12991,1.1304948
2022.01.04 04:30:00,1.13087,1.12948,1.1305567
2022.01.04 04:45:00,1.13087,1.12948,1.1307112
2022.01.04 05:00:00,1.13035,1.12948,1.1303462
2022.01.04 05:15:00,1.13016,1.12948,1.1300945
2022.01.04 05:30:00,1.13011,1.12958,1.1298727
2022.01.04 05:45:00,1.1305,1.12958,1.1299586
2022.01.04 06:00:00,1.1305,1.12958,1.12982
2022.01.04 06:15:00,1.1305,1.12985,1.1298692
2022.01.04 06:30:00,1.1305,1.12991,1.1298928
2022.01.04 06:45:00,1.1305,1.12993,1.1301336
2022.01.04 07:00:00,1.1305,1.12997,1.1300263
2022.01.04 07:15:00,1.13064,1.12995,1.1302637
2022.01.04 07:30:00,1.13064,1.12933,1.1303217
2022.01.04 07:45:00,1.13064,1.1293,1.1302636
2022.01.04 08:00:00,1.13064,1.12913,1.1302861
2022.01.04 08:15:00,1.13005,1.12854,1.1301569
2022.01.04 08:30:00,1.12973,1.12841,1.12964
2022.01.04 08:45:00,1.12956,1.12831,1.1294798
2022.01.04 09:00:00,1.12936,1.12827,1.1293156
2022.01.04 09:15:00,1.12992,1.12827,1.1288702
2022.01.04 09:30:00,1.12996,1.12827,1.1286077
2022.01.04 09:45:00,1.12996,1.12827,1.1285744
2022.01.04 10:00:00,1.12996,1.12867,1.1288309
2022.01.04 10:15:00,1.12996,1.12826,1.1294365
2022.01.04 10:30:00,1.13059,1.12826,1.1295553
2022.01.04 10:45:00,1.13074,1.12826,1.1294208
2022.01.04 11:00:00,1.13074,1.12826,1.1291276
2022.01.04 11:15:00,1.13074,1.12958,1.1292174
2022.01.04 11:30:00,1.13074,1.12958,1.1300707
2022.01.04 11:45:00,1.13048,1.12958,1.1302462
2022.01.04 12:00:00,1.13048,1.12938,1.1300615
2022.01.04 12:15:00,1.13042,1.1288,1.1300906
2022.01.04 12:30:00,1.13042,1.12785,1.130135
2022.01.04 12:45:00,1.13042,1.12761,1.1301426
2022.01.04 13:00:00,1.12957,1.12754,1.1297351
2022.01.04 13:15:00,1.12888,1.12744,1.1291354
2022.01.04 13:30:00,1.12846,1.12716,1.1283716
2022.01.04 13:45:00,1.12845,1.12716,1.1281389
2022.01.04 14:00:00,1.12827,1.12716,1.1278409
2022.01.04 14:15:00,1.12827,1.12716,1.1278336
2022.01.04 14:30:00,1.12892,1.1272,1.1276802
2022.01.04 14:45:00,1.12892,1.1272,1.1276377
2022.01.04 15:00:00,1.12892,1.12723,1.1273999
2022.01.04 15:15:00,1.12892,1.12755,1.1276215
2022.01.04 15:30:00,1.12882,1.12755,1.1283491
2022.01.04 15:45:00,1.12873,1.12755,1.1282519
2022.01.04 16:00:00,1.12873,1.12769,1.1279281
2022.01.04 16:15:00,1.12938,1.12778,1.1282436
2022.01.04 16:30:00,1.13159,1.12778,1.1282474
2022.01.04 16:45:00,1.13218,1.12814,1.1281778
2022.01.04 17:00:00,1.13218,1.12827,1.1283329
2022.01.04 17:15:00,1.13218,1.12937,1.1289438
2022.01.04 17:30:00,1.13218,1.12888,1.1304549
2022.01.04 17:45:00,1.13218,1.12848,1.131609
2022.01.04 18:00:00,1.13148,1.12848,1.1312675
2022.01.04 18:15:00,1.13065,1.12848,1.1305912
2022.01.04 18:30:00,1.12953,1.12848,1.1296349
2022.01.04 18:45:00,1.12953,1.12877,1.1290737
2022.01.04 19:00:00,1.12953,1.12877,1.1291866
2022.01.04 19:15:00,1.12945,1.12877,1.1291553
2022.01.04 19:30:00,1.12941,1.12877,1.1291653
2022.01.04 19:45:00,1.12941,1.1284,1.1289798
2022.01.04 20:00:00,1.12935,1.12787,1.1291561
2022.01.04 20:15:00,1.12933,1.12773,1.1291078
2022.01.04 20:30:00,1.12911,1.12773,1.1291369
2022.01.04 20:45:00,1.12922,1.12773,1.1286851
2022.01.04 21:00:00,1.12922,1.12773,1.1282202
2022.01.04 21:15:00,1.12922,1.12841,1.1282014
2022.01.04 21:30:00,1.12922,1.12814,1.1286603
2022.01.04 21:45:00,1.12896,1.12812,1.1288652
2022.01.04 22:00:00,1.12887,1.12803,1.1287515
2022.01.04 22:15:00,1.12887,1.12803,1.1287241
2022.01.04 22:30:00,1.1287,1.12803,1.1283994
2022.01.04 22:45:00,1.12854,1.12803,1.1283904
2022.01.04 23:00:00,1.12855,1.12807,1.128289
2022.01.04 23:15:00,1.12855,1.12808,1.128256
2022.01.04 23:30:00,1.12855,1.12808,1.1282328
2022.01.04 23:45:00,1.12855,1.12809,1.1281551
2022.01.05 00:00:00,1.12849,1.12802,1.1283638
2022.01.05 00:15:00,1.12855,1.128,1.1283073
2022.01.05 00:30:00,1.12855,1.128,1.1283228
2022.01.05 00:45:00,1.12855,1.128,1.1283418
2022.01.05 01:00:00,1.12855,1.128,1.1281643
2022.01.05 01:15:00,1.12849,1.12812,1.1282948
2022.01.05 01:30:00,1.12849,1.12812,1.1283598
2022.01.05 01:45:00,1.12849,1.12772,1.1283256
2022.01.05 02:00:00,1.12849,1.12763,1.128232
2022.01.05 02:15:00,1.12842,1.12763,1.1283231
2022.01.05 02:30:00,1.12849,1.12763,1.128281
2022.01.05 02:45:00,1.12859,1.12763,1.1280663
2022.01.05 03:00:00,1.12879,1.12765,1.1278086
2022.01.05 03:15:00,1.12879,1.1282,1.1280278
2022.01.05 03:30:00,1.12907,1.12834,1.1283318
2022.01.05 03:45:00,1.12927,1.12843,1.1284882
2022.01.05 04:00:00,1.12936,1.12843,1.1285384
2022.01.05 04:15:00,1.12936,1.12854,1.1285404
2022.01.05 04:30:00,1.12936,1.12889,1.1288384
2022.01.05 04:45:00,1.1296,1.12904,1.129037
2022.01.05 05:00:00,1.12961,1.12904,1.129156
2022.01.05 05:15:00,1.12961,1.12889,1.1291425
2022.01.05 05:30:00,1.12961,1.12889,1.1292307
2022.01.05 05:45:00,1.12961,1.12876,1.1293643
2022.01.05 06:00:00,1.12951,1.12876,1.1294541
2022.01.05 06:15:00,1.12921,1.12873,1.1291281
2022.01.05 06:30:00,1.12908,1.12867,1.1289877
2022.01.05 06:45:00,1.12908,1.12867,1.128935
2022.01.05 07:00:00,1.1294,1.12867,1.1288779
2022.01.05 07:15:00,1.12954,1.12867,1.1287796
2022.01.05 07:30:00,1.12958,1.12883,1.1287853
2022.01.05 07:45:00,1.13005,1.12883,1.1288518
2022.01.05 08:00:00,1.13005,1.12923,1.1291348
2022.01.05 08:15:00,1.13019,1.12923,1.1293253
2022.01.05 08:30:00,1.13019,1.1294,1.1294421
2022.01.05 08:45:00,1.13019,1.1294,1.1297696
2022.01.05 09:00:00,1.13019,1.1294,1.1296277
2022.01.05 09:15:00,1.13071,1.1294,1.1298696
2022.01.05 09:30:00,1.13092,1.1296,1.1297742
2022.01.05 09:45:00,1.13104,1.1296,1.1298039
2022.01.05 10:00:00,1.13104,1.1296,1.1298196
2022.01.05 10:15:00,1.13104,1.12961,1.1302207
2022.01.05 10:30:00,1.13104,1.12961,1.1306088
2022.01.05 10:45:00,1.13063,1.12961,1.1303179
2022.01.05 11:00:00,1.13078,1.12992,1.1301239
2022.01.05 11:15:00,1.1313,1.12992,1.1302366
2022.01.05 11:30:00,1.1313,1.12992,1.1301765
2022.01.05 11:45:00,1.13133,1.12996,1.1300873
2022.01.05 12:00:00,1.13133,1.13036,1.1303606
2022.01.05 12:15:00,1.1316,1.1304,1.1307492
2022.01.05 12:30:00,1.13181,1.1304,1.131038
2022.01.05 12:45:00,1.13229,1.1304,1.1309806
2022.01.05 13:00:00,1.13229,1.13058,1.1308118
2022.01.05 13:15:00,1.13229,1.13139,1.1311238
2022.01.05 13:30:00,1.13254,1.1311,1.1315254
2022.01.05 13:45:00,1.13254,1.13065,1.1318208
2022.01.05 14:00:00,1.13254,1.13041,1.1318221
2022.01.05 14:15:00,1.13254,1.13041,1.1316365
2022.01.05 14:30:00,1.13177,1.13024,1.1316599
2022.01.05 14:45:00,1.13219,1.13024,1.1311369
2022.01.05 15:00:00,1.13281,1.13024,1.1307495
2022.01.05 15:15:00,1.13294,1.13024,1.1312579
2022.01.05 15:30:00,1.13357,1.13075,1.1309391
2022.01.05 15:45:00,1.1337,1.13201,1.1316063
2022.01.05 16:00:00,1.1338,1.13204,1.1322018
2022.01.05 16:15:00,1.13433,1.13246,1.1324527
2022.01.05 16:30:00,1.13433,1.13297,1.1330358
2022.01.05 16:45:00,1.13433,1.13311,1.1331844
2022.01.05 17:00:00,1.13433,1.13318,1.1333965
2022.01.05 17:15:00,1.13433,1.13318,1.1338996
2022.01.05 17:30:00,1.13389,1.13222,1.1337904
2022.01.05 17:45:00,1.13389,1.13222,1.1335014
2022.01.05 18:00:00,1.13389,1.13222,1.1335222
2022.01.05 18:15:00,1.13384,1.13222,1.1336178
2022.01.05 18:30:00,1.13458,1.13244,1.1329439
2022.01.05 18:45:00,1.13458,1.13282,1.132881
2022.01.05 19:00:00,1.13458,1.13326,1.133115
2022.01.05 19:15:00,1.13458,1.13348,1.1335391
2022.01.05 19:30:00,1.13452,1.13348,1.1340146
2022.01.05 19:45:00,1.13452,1.13348,1.133955
2022.01.05 20:00:00,1.13438,1.13348,1.1340742
2022.01.05 20:15:00,1.13438,1.13074,1.1337844
2022.01.05 20:30:00,1.13438,1.13074,1.1338798
2022.01.05 20:45:00,1.1343,1.13074,1.1341201
2022.01.05 21:00:00,1.13389,1.13074,1.1338383
2022.01.05 21:15:00,1.13212,1.13037,1.1321541
2022.01.05 21:30:00,1.13196,1.13014,1.1317137
2022.01.05 21:45:00,1.13172,1.13014,1.1314785
2022.01.05 22:00:00,1.13124,1.13014,1.1312213
2022.01.05 22:15:00,1.13124,1.13014,1.1306597
2022.01.05 22:30:00,1.13124,1.13071,1.1307528
2022.01.05 22:45:00,1.13124,1.13072,1.1309686
2022.01.05 23:00:00,1.13125,1.13072,1.1310363
